name,mean,std,amin,amax
Hedera Hashgraph,174917505.13541666,2724475.4374859054,170897888.0,185078320.0
Hegic,26362610.234375,1998241.687126435,22143816.0,30850296.0
Helium,34795375.911458336,1345131.79579977,32525842.0,37376563.0
Hive,41088488.661458336,1266770.1411376088,39177721.0,43678130.0
Holo,80511967.3125,1352282.4041710992,76977561.0,85120026.0
Horizen,56667278.3125,531778.0738886353,55679368.0,57922802.0
Huobi BTC,67367395.0,0.0,67367395.0,67367395.0
Huobi Token,884113793.890625,49489740.57971727,821251357.0,971465050.0
Hxro,46313385.838541664,1278698.676650759,44059571.0,48714934.0
Hycon,5415003.140625,334234.84341602674,5011549.0,6715848.0
HyperCash,40158843.895833336,1203139.3653482555,37677536.0,42485686.0
Hyperion,23304383.697916668,640680.5249947751,21871968.0,24526137.0
Hyprr (Howdoo),5962328.458333333,153621.25080018022,5498261.0,6236258.0
I/O Coin,18858812.55147059,7242912.233493045,4758715.0,33467122.0
ICON,184863739.28645834,4868485.042609862,177256768.0,195474868.0
IDEX,24117076.307291668,911686.2627176607,22453715.0,25466165.0
INSTAR,10024539.223958334,554581.9249920627,8755318.0,10705649.0
IONChain,5068148.378947369,390289.69564184657,4680804.0,9758467.0
IOST,77843998.125,3214337.7332572513,72923831.0,83794587.0
IOTA,683176333.9583334,16653623.51748645,659280734.0,715271621.0
IQeon,8817232.463541666,79895.17871383495,8648373.0,9038373.0
IRISnet,38684054.125,1894710.3433396022,36172102.0,42414511.0
Ignis,16179170.072916666,238846.91470993802,15791065.0,16616723.0
Infinitecoin,5437735.274193549,702410.4795669791,4609825.0,6806316.0
Injective Protocol,9688966.09375,450501.01112804835,8885658.0,10474364.0
IoT Chain,5627315.052083333,282997.5334378975,5212309.0,6077697.0
IoTeX,41952069.979166664,824341.5510883839,40532308.0,43919249.0
JUST,28773535.78125,2012003.040182424,26441949.0,32549432.0
Kadena,7850051.072916667,259809.9106316454,7381744.0,8523889.0
KardiaChain,21198103.734375,919610.3378041887,19586729.0,22533012.0
Kava,44160384.53125,2313116.731875472,39595290.0,48323527.0
Keep Network,27160720.46875,2548138.9257779894,25414805.0,39099038.0
Keep3rV1,38931651.854166664,4196556.441460231,30983269.0,45807794.0
Kleros,29741801.729166668,2812334.951808584,23314995.0,32345178.0
Komodo,52228025.505208336,1186010.3098491405,50279496.0,54655680.0
KuCoin Shares,67708093.578125,772906.7502358212,66553919.0,68903355.0
Kulupu,5280609.171875,341878.5504573413,4752308.0,6141795.0
Kusama,268855515.125,10245547.200265046,249589406.0,293452730.0
Kyber Network,150928825.984375,4589951.249939669,144355748.0,159108308.0
LBRY Credits,9389350.177083334,215764.6880175455,9051041.0,9905135.0
LCX,6436626.348958333,413358.00304246484,5518201.0,7671546.0
LEO Token,1228051836.5364583,5112651.995781119,1218519054.0,1237358454.0
LINKA,5071089.494791667,50575.78963127701,4966836.0,5286806.0
LTO Network,14195616.739583334,390124.47453089245,13608399.0,14820588.0
Lambda,24499949.208333332,1289230.3534617156,22761044.0,26669632.0
Lamden,4910109.089473684,166040.40799268783,4617856.0,5235955.0
Leverj Gluon,6189676.75,112853.61133466555,6002014.0,6403204.0
LibraToken,6058803.6875,381472.2946998736,5411039.0,6718024.0
Lien,6115802.338541667,252670.05759208326,5672792.0,6746888.0
LikeCoin,7068218.802083333,107362.22797609988,6988223.0,7646439.0
Linkeye,6398494.697916667,447205.0390344617,5753607.0,7222918.0
Lisk,141370938.35416666,3998144.788291098,132528479.0,147690201.0
Litecoin,3545571235.1197915,74894460.05153938,3412556798.0,3717849748.0
Lition,4676717.2727272725,46093.916822268104,4624089.0,4792759.0
Livepeer,35791066.848958336,1117690.6564814367,34390076.0,38841001.0
LockTrip,5569077.333333333,196673.74047232463,4975428.0,5927682.0
Loki Network,20624224.989583332,256519.28464520653,20195548.0,21094511.0
Loom Network,13654541.572916666,499835.9354085983,12850294.0,14597006.0
Loopring,167027557.88020834,5062415.45661302,158071926.0,180889663.0
MANTRA DAO,7046439.0,556907.0578605077,6189113.0,8146383.0
MATH,56376262.588541664,1822355.96688535,52859743.0,60937207.0
MCO,30017846.526041668,5859036.275379208,17414294.0,36041430.0
MX Token,22104213.21875,1398489.5641839837,20081320.0,24650232.0
MXC,18765648.369791668,1070544.5446799533,16213596.0,21391263.0
MaidSafeCoin,45991592.78125,2355379.8198650423,42165392.0,60808373.0
Mainframe,16350415.291666666,460562.8938956267,15543122.0,17373892.0
Maker,480533429.9479167,11374558.678367324,459176310.0,504696596.0
Matic Network,57846249.0,2120036.6564303166,54256426.0,61534452.0
Matrix AI Network,7065736.45112782,380791.94615865475,6646612.0,8328863.0
Measurable Data Token,6830469.151041667,186834.0378259492,6380707.0,7088895.0
Medibloc,13616713.630208334,175435.68614308955,13198113.0,13933567.0
Melon,24098552.708333332,403670.50772270694,22975824.0,24824332.0
Meta,8337690.541666667,537484.0139157261,7332710.0,9308720.0
Metal,18390292.46875,474977.15186346666,17825568.0,19931225.0
Metaverse ETP,12118540.890625,300258.37693867617,11519203.0,12876988.0
Metronome,8413903.34375,118279.36856928533,8207117.0,8688750.0
Minter,7064163.729166667,322334.6628935704,6422148.0,7597713.0
Moeda Loyalty Points,10247065.270833334,317560.82309315464,9702446.0,11069922.0
MonaCoin,90191438.77604167,1210997.6725619277,87826499.0,93340412.0
Monero,2137741622.9010417,50166342.176411845,2063898357.0,2267323695.0
Monolith,8814528.46875,231697.78030461015,8472663.0,9413583.0
Morpheus Network,7522124.46875,211210.718363392,6914370.0,8546849.0
MovieBloc,4791887.368932039,88641.78376719942,4557225.0,4970044.0
NAGA,5479438.864583333,101051.34292198998,5339101.0,5751995.0
NEM,889788156.984375,12241363.716917971,852783851.0,910532042.0
NEO,1058183207.8958334,26480520.044355884,1004394973.0,1104699097.0
NEXO,96247673.453125,3418829.732997949,90255494.0,101412474.0
NKN,11601642.322916666,268502.5746873518,11064793.0,12001532.0
NOIA Network,16383026.161458334,868103.6153618814,14708693.0,18229046.0
NXT,9162432.911458334,89491.37579945347,9023970.0,9381762.0
Namecoin,6998459.645833333,166940.59675984757,6625021.0,7375751.0
Nano,96673475.0625,1830577.3998867956,93904010.0,100024376.0
Nash Exchange,11727526.640625,252741.48304699885,11145092.0,12198821.0
NavCoin,6767363.364583333,198516.8720283199,6459670.0,7115136.0
Neblio,5709738.390625,92479.64495874222,5566539.0,5877685.0
Nebulas,11816433.213541666,526038.6466279102,11065112.0,12698388.0
Nectar Token,23660891.125,366072.0227554776,23112871.0,24955627.0
Nervos Network,69733543.703125,4674405.3202772755,63931463.0,77501199.0
Nest Protocol,66625139.786458336,4133266.8814323633,57085723.0,75508940.0
Newscrypto Coin,18255847.671875,152489.26201368426,17962978.0,18762401.0
Nexus,10591098.890625,384422.32864314714,10054566.0,11572761.0
Nexus Mutual,149053989.01041666,9263716.563447896,137494326.0,163345508.0
Nice,4791991.333333333,87943.44429158233,4642731.0,4864641.0
Nimiq,15137480.052083334,200111.93705321685,14820492.0,15650127.0
Nuco.Cloud,7097353.932291667,299639.3113616935,6681216.0,7644619.0
Nuls,20291996.0052356,422866.22274298227,19734314.0,21889286.0
Numeraire,122989752.84895833,4546593.950840257,118767951.0,146334102.0
ODEM,5204003.459893048,60522.48345598389,5113137.0,5381547.0
OKB,1194829903.7239583,36244064.72868355,1140233342.0,1263494280.0
OMG Network,418138017.4166667,13674183.597972477,396782722.0,444690049.0
OST,5453218.619791667,195664.68530986633,5145138.0,5822814.0
Obyte,18738199.604166668,476408.43091735657,17803395.0,19840936.0
Ocean Protocol,161552304.54166666,7935454.078827241,146957385.0,177430359.0
Oduwa Coin,6000623.125,587774.3728093022,4667780.0,7037970.0
Ontology,336927977.421875,11196048.042959392,318837818.0,357915314.0
Orbs,14577409.817708334,202473.42424423713,14016338.0,14931548.0
Origin Protocol,17091947.276041668,872473.4085535478,15851275.0,18853852.0
OriginTrail,28835190.625,1506810.5174170719,24087776.0,32109493.0
Orion Protocol,18040385.901041668,287864.4478815516,17417582.0,18731238.0
PAC Global,7696050.963541667,775108.8293537773,6801391.0,9236455.0
PARSIQ,14331012.119791666,323198.096899676,13288931.0,15410756.0
PAX Gold,71348032.75520833,607598.0787661023,70381895.0,72746798.0
PCHAIN,5500346.65625,202806.9729401809,4854804.0,5806970.0
PEAKDEFI,6365916.942708333,189164.7345519704,5933354.0,6693122.0
PIVX,18674023.005208332,837076.7112414585,17402649.0,19953766.0
PancakeSwap,14919191.786458334,1544227.675026248,11702196.0,17373563.0
Particl,4759841.173913044,119449.40056924394,4557421.0,5184631.0
Paxos Standard,430850765.4010417,2944680.058914347,425862896.0,436307047.0
Peercoin,5519318.963541667,281748.6991123308,5056671.0,6194616.0
Perpetual Protocol,14872815.380208334,372318.774721966,14196991.0,15613398.0
Phala Network,13992456.552083334,1122698.2893047815,12299047.0,15698964.0
Phantasma,5908101.479166667,390756.415201974,4881067.0,6490597.0
Pickle Finance,23154745.203125,889771.8929246682,21911968.0,24609173.0
Pirate Chain,14805746.119791666,353522.6213613927,14075684.0,15455011.0
PlatonCoin,11118110.791666666,731732.1357808447,9841745.0,13144673.0
Pluton,13696554.572916666,208107.76964297707,13229901.0,14326332.0
Polis,5112344.828125,118391.7386797283,4878787.0,5373740.0
Polkadot,3753831681.3958335,88813527.74788763,3616080862.0,3933967028.0
Polymath Network,29175809.182291668,1248399.2184879184,27408117.0,31428869.0
Populous,7535587.682291667,455199.6074114723,6782241.0,8768206.0
Power Ledger,32690112.916666668,683331.1887708175,31534868.0,34240487.0
PowerPool Concentrated Voting Power,9448183.578125,651263.1008900277,8434146.0,10944859.0
Presearch,6401163.942708333,115799.12462839816,5930172.0,6605235.0
