name,mean,std,amin,amax
Sylo,111012.61963190183,25694.185432258153,53346.0,172900.0
Syndicate,0.07385599999999973,0.0,0.07385599999999999,0.07385599999999999
Synthetix Network Token,27606432.088541668,4200686.19180106,19168328.0,37073853.0
Syscoin,567810.8177083334,92276.97084522089,388566.0,710237.0
TE-FOOD,0.0,0.0,0.0,0.0
TOP Network,276028.6666666667,57916.1997682437,167514.0,347190.0
TRON,661357619.9270834,46781800.220549494,576815965.0,751440202.0
Telcoin,59063.21875,25212.01292357878,20546.0,108401.0
Tellor,23027106.135416668,2457512.965701916,17865631.0,29801635.0
Telos,255.04219999999998,295.1101903486838,0.0,716.78
TenX,8397385.744791666,3818174.4844240146,4150157.0,15873284.0
Terra,3282090.8541666665,955958.1848312415,1639248.0,4639783.0
TerraKRW,61312.27505208333,29354.20950511821,520.01,102462.0
Tether,28407561082.796875,2056124219.8591952,24738101276.0,31292477092.0
Tether Gold,95475.01125,59804.15409277581,16375.57,174512.0
Tezos,74774789.578125,6756593.355481636,60481571.0,87912250.0
Theta Network,18541378.25,2959591.8913162043,11959499.0,23639182.0
Thorchain,2784957.4895833335,427211.9732660643,1862746.0,3360537.0
ThunderCore,4741215.276041667,768042.3439092425,3803997.0,5911507.0
Time New Bank,390759.9427083333,37849.18441653263,323886.0,445392.0
TitanSwap,3252804.0364583335,530924.9315546578,2444222.0,4474522.0
TomoChain,4910562.911458333,787793.6624593916,3793049.0,6068363.0
Travala.com,5280175.604166667,2731850.8230501823,1467326.0,9451609.0
Troy,794725.1884816753,80440.87786793656,655903.0,953034.0
TrueUSD,87962246.80729167,6652296.26838631,73509047.0,97064887.0
Trustswap,1090139.65625,159182.6147951873,780992.0,1352462.0
UMA,11408790.786458334,1398411.6708146736,6634097.0,13881294.0
USD Coin,425805168.6666667,41531101.132218815,347914518.0,773711450.0
USDK,49238039.25,7795233.027739552,35983870.0,61991333.0
UTRUST,2423209.890625,488968.4705388296,1988696.0,4386963.0
Ubiq,3377.715781249999,1764.554296474528,1718.97,7295.52
Ultiledger,134700.23958333334,20586.99916533243,108422.0,166776.0
Ultra,641591.9166666666,108010.67914340316,470294.0,799655.0
Unibright,1058798.984375,198002.38750531772,694710.0,1427892.0
Uniswap,132404334.97916667,10871432.30314892,104135330.0,156486724.0
Unitrade,979886.9375,82285.27559722499,652344.0,1155081.0
Universa,58812.208333333336,3379.5109467336406,52402.0,73305.0
Uquid Coin,10639946.572916666,3031529.0886941105,5119319.0,16437673.0
V.SYSTEMS,2784103.265625,485251.41029134183,1890878.0,3453601.0
VIDT Datalink,1339492.3802083333,67530.74022213061,1101357.0,1467658.0
Value Liquidity,1019943.1489361703,18579.125720033535,980637.0,1046812.0
VeChain,83005335.61458333,2317773.957022196,77892119.0,91186635.0
VeThor Token,3159128.4895833335,336050.1335574793,2584260.0,3663489.0
Velas,2494754.2135416665,260179.68216300287,2155882.0,2977722.0
Venus,4753178.145833333,3202341.663850651,1204960.0,8287291.0
Verge,1588665.7604166667,418060.37828514824,1129115.0,2338747.0
Vertcoin,3030664.9791666665,1508844.185786046,74192.0,5198521.0
Verus Coin,33410.089583333334,8624.489478841937,10782.75,45840.0
Vid,64401.0,,64401.0,64401.0
VideoCoin,52814.8959375,28399.493544665227,11451.17,120797.0
Vitae,1758483.796875,152081.6416080329,1396038.0,2044012.0
Vite,654518.109375,97257.83790331107,444150.0,785614.0
Voyager Token,306295.4427083333,37823.128831912385,236549.0,381046.0
WAX,374537.8697916667,69925.18735182016,220533.0,463874.0
WHALE,391686.90625,26388.733950683512,164462.0,421095.0
WINk,3849435.8229166665,784844.8600182909,2645709.0,5150910.0
WOM Protocol,1711131.1230769232,320912.8916351668,1091172.0,2099559.0
Wagerr,3095.5732812499987,1820.7144336434687,449.55,5896.27
Waltonchain,1735361.8072916667,330830.83028746076,858429.0,2116670.0
Wanchain,927344.734375,123433.18071906938,686715.0,1091349.0
Waves,37276354.541666664,2804890.754671626,27914573.0,51747840.0
WaykiChain,2090193.6875,337838.6768811912,1523362.0,2695021.0
WazirX,3818042.4322916665,1858151.3506397326,1818234.0,6276494.0
Wing Finance,2234887.359375,520833.2513864296,1616844.0,3601906.0
Wings,21473.309693251536,2216.671697860466,16981.66,23707.0
Wirex,935111.3541666666,378375.0265569165,485654.0,1503330.0
Wrapped Bitcoin,72505882.66666667,7807242.184190866,57497435.0,88818695.0
Wrapped NXM,14167954.333333334,2102333.545685958,8519551.0,17470782.0
XMax,501905.58181818185,55083.66302991815,406232.0,593640.0
XRP,1536081371.6197917,277289734.54519415,1187239457.0,4178334201.0
Xplosive Ethereum,31608.867812500015,16925.859558144744,9241.31,53453.0
YAM,296188.9635416667,33173.37019158245,244233.0,365045.0
YF Link,976077.9427083334,128627.65658881725,656704.0,1173243.0
YFValue,2928269.3,1560762.5722029565,814045.0,5386657.0
Yuan Chain Coin,230962.046875,11790.53561758851,194308.0,246847.0
ZB Token,6674888.848958333,961166.9163908391,3696683.0,7593511.0
ZBG Token,1305457.7760416667,32331.897635928388,1247981.0,1407812.0
Zano,20890.89,12772.95169354633,1195.34,36338.0
Zap,563275.1302083334,46860.505540896695,493491.0,761333.0
Zcash,270194652.1510417,26259265.857520685,192695977.0,314047077.0
Zcoin,5218058.9375,1179785.9291136065,3187751.0,6851071.0
Zenon,363289.3489583333,33632.15397896822,271906.0,405445.0
Zilliqa,17308487.161458332,1635504.6995357918,14545670.0,20076012.0
apM Coin,13117010.115183245,14753465.869113522,1490599.0,58439497.0
bZx Protocol,3969178.53125,573363.158642369,2635713.0,4842992.0
bitCNY,11625414.75,1518220.722103279,8403528.0,13883351.0
c0x,8995.464531249996,5404.41328337617,295.03,27752.0
cBAT,6798.271510416664,5998.568446313255,46.08,18780.75
cDAI,12929479.552083334,7047469.598840382,635253.0,31697012.0
cETH,8895148.0,4741100.252345262,0.0,19393764.0
cUNI,712706.4961458336,862526.2504307918,0.0,2274361.0
cUSDC,8514470.1915625,10380347.949602691,0.0,38388477.0
cUSDT,1665750.693748973,1321570.5123257234,0.019817599999999998,4054364.0
cVault.finance,4175881.2135416665,1486769.0021779393,2044414.0,6233715.0
dForce Token,1860917.0885416667,167559.2681756131,1427410.0,2087558.0
district0x,120595.18229166667,17791.373194314434,81829.0,148395.0
elf,6235901.546875,211076.1588624181,5860098.0,6699733.0
iETH,285113.0572916667,238921.24973730012,23249.0,624311.0
iExec RLC,3197512.0625,272854.3492120533,2861546.0,3981474.0
mStable USD,408725.546875,94079.19123316689,249806.0,571727.0
pNetwork,1349659.6302083333,106442.20491002916,1182136.0,1790630.0
renBTC,12257116.098958334,2865678.391678482,7578139.0,17681701.0
sBTC,481701.736875,667246.8841215392,17940.3,2473203.0
sETH,222291.0222395833,216148.95884065304,7922.1,577883.0
sUSD,4748564.005208333,2068442.9922813184,1233277.0,9325345.0
tBTC,32069.718802083327,12242.900200163926,1036.01,53645.0
xDAI Stake,4376674.447916667,620483.2278199642,1490028.0,5051929.0
yAxis,1309425.8181818181,54617.87346528726,1172678.0,1391410.0
yUSD,191950.54166666666,56873.71218861522,62989.0,282287.0
yearn.finance,191431245.81770834,11836347.589460736,169972927.0,214195649.0
